round,strategy,seed,top_10_ratio_intersection_pred,best_value_pred,normalized_predictions_pred,top_10_ratio_intersection_true,best_value_true,normalized_predictions_true
11,highExpression,789,0.22991998085152146,6655.5576,"[0.36645652 0.36645652 0.15963601 0.15963601 0.15963601 0.15963601
 0.15963601 0.15963601]",0.13424473393440728,6095.98,"[0.33564605 0.32796349 0.05423322 0.04803289 0.05657659 0.04970452
 0.05673461 0.05828455]"
12,highExpression,789,0.16302348569465933,2742.5461,"[0.15100521 0.15100521 0.15100521 0.15100521 0.15100521 0.15100521
 0.15100521 0.14176543]",0.06227162172669041,1144.73,"[0.05511198 0.06302909 0.05899428 0.05757703 0.06012412 0.05915781
 0.06213987 0.04178355]"
13,highExpression,789,0.13240319848148255,2210.3843,"[0.12170426 0.12170426 0.12170426 0.12170426 0.12170426 0.12170426
 0.12170426 0.12170426]",0.050189983528551176,957.74,"[0.03987517 0.0487239  0.04468798 0.04607385 0.04372938 0.04653635
 0.05273338 0.04671475]"
14,highExpression,789,0.11064672787979606,2034.696,"[0.11203083 0.11203083 0.11203083 0.11203083 0.11203083 0.08475498
 0.08443558 0.08430202]",0.08713041819797392,2184.39,"[0.09032355 0.08729689 0.12027301 0.07506471 0.06168618 0.10249627
 0.0549413  0.04863635]"
15,highExpression,789,0.09984094063687866,1807.0905,"[0.09949881 0.096245   0.09555402 0.09498324 0.09439485 0.08970288
 0.08724301 0.07656396]",0.06724389017548582,1748.94,"[0.04240188 0.0642217  0.0706241  0.05388524 0.09629703 0.07946898
 0.04667125 0.0409114 ]"
16,highExpression,789,0.07996615990465514,1343.1176,"[0.07395236 0.07395236 0.07395236 0.07395236 0.07395236 0.07395236
 0.07395236 0.07036897]",0.04963755085405583,1281.05,"[0.04109971 0.04735345 0.04341774 0.03866439 0.0412291  0.04088332
 0.04182981 0.0705349 ]"
17,highExpression,789,0.07505032372550983,1279.5425,"[0.0704519  0.0704519  0.0704519  0.0704519  0.0704519  0.0704519
 0.06564751 0.06352774]",0.0758205983799781,1928.67,"[0.06369312 0.06035152 0.06848116 0.09073926 0.10619301 0.05399481
 0.06827468 0.04582332]"
18,highExpression,789,0.06484449239224284,1116.125,"[0.0614541  0.05934049 0.05934049 0.05934049 0.05934049 0.05934049
 0.05934049 0.05934049]",0.053947244521527125,1036.75,"[0.05708369 0.05207762 0.04393751 0.05297124 0.04965882 0.04505193
 0.05426571 0.04165747]"
19,highExpression,789,0.061924326737278726,1066.9092,"[0.05874426 0.05874426 0.05874426 0.05874426 0.05874426 0.05392798
 0.05392798 0.05378663]",0.06986880644951446,1562.64,"[0.08603931 0.07790417 0.04683643 0.06362264 0.05587347 0.072081
 0.04993522 0.06149181]"
20,highExpression,789,0.06096599862667919,1046.8271,"[0.05763854 0.05763854 0.05763854 0.05763854 0.05444065 0.05444065
 0.05444065 0.05444065]",0.06692776510748373,1208.69,"[0.06181887 0.06432301 0.05620108 0.05431361 0.06240031 0.06528216
 0.06655075 0.06126717]"
