round,strategy,seed,top_10_ratio_intersection_pred,best_value_pred,normalized_predictions_pred,top_10_ratio_intersection_true,best_value_true,normalized_predictions_true
11,log_likelihood,123,0.20387622020101934,9851.15,"[0.24333077 0.04444313 0.11527973 0.0474595  0.54240658 0.20633057
 0.24333077 0.05663376]",0.13246299255160823,5516.42,"[0.30373534 0.04643064 0.10800449 0.04624509 0.10332217 0.12779809
 0.17652144 0.06201654]"
12,log_likelihood,123,0.4267024481445571,9585.328,"[0.52777035 0.06459481 0.52777035 0.52777035 0.29110369 0.14322946
 0.52777035 0.52777035]",0.2852489633913095,11905.41,"[0.28451437 0.0610238  0.06519296 0.65551458 0.36761787 0.18825808
 0.10336016 0.37211188]"
13,log_likelihood,123,0.17866784971219593,8984.354,"[0.49468055 0.08227654 0.15448591 0.06340406 0.04741781 0.04970432
 0.11164218 0.31023236]",0.11788447547079126,4233.07,"[0.18968579 0.06035152 0.11177612 0.06037519 0.05071322 0.05657659
 0.10431766 0.2330738 ]"
14,log_likelihood,123,0.14524428770537948,8830.481,"[0.48620832 0.1092006  0.05314061 0.05797935 0.19062426 0.04493965
 0.07789155 0.04807735]",0.1506422804804167,13111.82,"[0.72193979 0.06975745 0.05673461 0.04998753 0.06478827 0.04917759
 0.05399481 0.04137611]"
15,log_likelihood,123,0.2286924001332308,8946.189,"[0.49257923 0.24204965 0.24204965 0.49257923 0.07390883 0.04696081
 0.04578728 0.04578728]",0.12808636003743068,7884.53,"[0.11328311 0.06304947 0.12683178 0.43412402 0.0705349  0.0456609
 0.04434826 0.04405754]"
16,log_likelihood,123,0.14857885800657794,5354.132,"[0.04705464 0.14594423 0.29479972 0.06264723 0.14594423 0.29479972
 0.04705464 0.05433829]",0.08157846233172893,3204.23,"[0.04268654 0.06909123 0.09076293 0.06201158 0.0693412  0.17642563
 0.04153964 0.04803289]"
17,log_likelihood,123,0.15431505071729545,7637.327,"[0.09933989 0.06251999 0.07342649 0.42051297 0.06251999 0.20001848
 0.04677483 0.16965144]",0.13106446483485246,6095.98,"[0.07276815 0.06144171 0.07036862 0.33564605 0.0531568  0.17416431
 0.04336488 0.15287913]"
18,log_likelihood,123,0.19294895011248425,8796.23,"[0.05638112 0.48432245 0.04533485 0.29118908 0.24874168 0.12379074
 0.1240224  0.04507824]",0.13683161336936794,6294.92,"[0.05036084 0.34659973 0.03881746 0.14612984 0.19283633 0.09229801
 0.09696492 0.04219155]"
19,log_likelihood,123,0.2148892463274384,7861.0156,"[0.09402543 0.37807933 0.05276244 0.43282931 0.06102867 0.06432261
 0.43282931 0.06432261]",0.19676733889841244,8563.74,"[0.08214105 0.47152147 0.05423322 0.36183654 0.06243555 0.05833741
 0.29804487 0.05838917]"
20,log_likelihood,123,0.23901778392381387,7545.6035,"[0.10804555 0.14613143 0.41546265 0.10804555 0.36423714 0.14613143
 0.40922646 0.06035015]",0.23683218541946732,8561.71,"[0.12000377 0.19038781 0.4714097  0.09032355 0.44132479 0.18264028
 0.18364954 0.06181887]"
