round,strategy,seed,top_10_ratio_intersection_pred,best_value_pred,normalized_predictions_pred,top_10_ratio_intersection_true,best_value_true,normalized_predictions_true
11,highExpression,999,0.17008570892705,2844.9116,"[0.15664148 0.15664148 0.15664148 0.15664148 0.15664148 0.15664148
 0.15664148 0.15424413]",0.05647407367118753,1058.56,"[0.05423322 0.04970452 0.04803289 0.05657659 0.05673461 0.04993522
 0.05828455 0.04178355]"
12,highExpression,999,0.14461338708628801,2643.1528,"[0.1455326  0.1455326  0.1455326  0.1455326  0.1455326  0.1198814
 0.10857683 0.10730113]",0.14008683301204686,3720.76,"[0.07128648 0.18264028 0.20486589 0.19038781 0.14816542 0.07367554
 0.06827468 0.09084002]"
13,highExpression,999,0.10149464726067448,1769.3748,"[0.09742218 0.09742218 0.09742218 0.09742218 0.09742218 0.08641184
 0.08641184 0.08641184]",0.047057035850828995,893.16,"[0.03881746 0.04450518 0.04405754 0.04434826 0.04917759 0.04056948
 0.04266452 0.04189643]"
14,highExpression,999,0.08284438348652048,1414.8848,"[0.07790388 0.07790388 0.07790388 0.07790388 0.07790388 0.0732271
 0.0732271  0.0732271 ]",0.05925899924657109,1356.08,"[0.06229569 0.04683643 0.05587347 0.05519127 0.07466607 0.04088332
 0.04735345 0.05266456]"
15,highExpression,999,0.07178925442131084,1319.4131,"[0.07264718 0.07182234 0.06770564 0.06728775 0.06309664 0.06199308
 0.0617237  0.06162982]",0.06959932892233789,1861.53,"[0.04582332 0.07389193 0.04783853 0.08852859 0.04964616 0.10249627
 0.0549413  0.04863635]"
16,highExpression,999,0.07600655327003905,1562.807,"[0.08604851 0.08512762 0.082704   0.06822687 0.06233608 0.06132558
 0.05803738 0.0551123 ]",0.06541445299251687,1748.94,"[0.09629703 0.0642217  0.0706241  0.04667125 0.05019841 0.05708369
 0.04041586 0.05551668]"
17,highExpression,999,0.05989655619550625,1004.61053,"[0.05531408 0.05531408 0.05531408 0.05531408 0.05531408 0.05531408
 0.05428404 0.05428404]",0.06128034276523149,1144.73,"[0.06213987 0.05915781 0.05899428 0.05757703 0.06302909 0.06012412
 0.04393751 0.0456686 ]"
18,highExpression,999,0.05801122491174706,971.9326,"[0.05351483 0.05329627 0.05329627 0.05329627 0.05329627 0.05329627
 0.05329627 0.05329627]",0.048733277418181564,921.05,"[0.03946882 0.04262708 0.04137611 0.05071322 0.04573743 0.04336488
 0.04941435 0.0456609 ]"
19,highExpression,999,0.05340499669270434,901.19214,"[0.04961984 0.04961984 0.04961984 0.04961984 0.04961984 0.04890955
 0.04874103 0.04696673]",0.06045783355821992,1208.69,"[0.06260898 0.05129466 0.05655401 0.06126717 0.06655075 0.05621759
 0.04885769 0.0412291 ]"
20,highExpression,999,0.04991379439222957,867.4712,"[0.04776316 0.04639866 0.04553312 0.04553312 0.04553312 0.04542754
 0.04542754 0.04542754]",0.04793907121346862,980.73,"[0.05399922 0.04060472 0.03866439 0.04341774 0.04109971 0.05100559
 0.04153964 0.04219155]"
