round,strategy,seed,top_10_ratio_intersection_pred,best_value_pred,normalized_predictions_pred,top_10_ratio_intersection_true,best_value_true,normalized_predictions_true
11,highExpression,456,0.10790631501126627,1895.2065,"[0.1043505  0.09942797 0.09942797 0.09942797 0.09942797 0.09942797
 0.09942797 0.09257661]",0.09783688988760385,2184.39,"[0.07367554 0.09032355 0.08729689 0.12027301 0.12000377 0.09229801
 0.06168618 0.07389193]"
12,highExpression,456,0.09362027895907041,1579.312,"[0.08695728 0.08695728 0.08695728 0.08695728 0.08695728 0.08695728
 0.08695728 0.07974081]",0.04910136619939858,897.46,"[0.04791231 0.04434826 0.03881746 0.04643064 0.04917759 0.0409114
 0.04405754 0.04941435]"
13,highExpression,456,0.08214391576780176,1434.8389,"[0.07900255 0.07584626 0.07570027 0.07545933 0.07494641 0.07492271
 0.07419579 0.07397643]",0.062234857773969185,1649.83,"[0.06827468 0.0549413  0.04863635 0.04240188 0.04964616 0.09084002
 0.05708369 0.04582332]"
14,highExpression,456,0.07801082279665471,1309.1298,"[0.07208098 0.07208098 0.07208098 0.07208098 0.07208098 0.07208098
 0.07208098 0.06908991]",0.05969342786915472,1188.83,"[0.04803289 0.04970452 0.05657659 0.05828455 0.05673461 0.04993522
 0.05423322 0.06545725]"
15,highExpression,456,0.0639191198122319,1118.9136,"[0.06160764 0.05838874 0.05838874 0.05838874 0.05838874 0.05838874
 0.05838874 0.05809263]",0.06076205339509638,1168.23,"[0.04783853 0.05620108 0.05833741 0.05378613 0.06181887 0.06432301
 0.05431361 0.05019841]"
16,highExpression,456,0.053879203159865864,907.0859,"[0.04994435 0.04977583 0.04941391 0.04941391 0.04941391 0.04941391
 0.04941391 0.04941391]",0.053559313688434085,1113.77,"[0.06132443 0.05688933 0.04137611 0.04336488 0.05071322 0.05189537
 0.04262708 0.0456609 ]"
17,highExpression,456,0.0554307125408679,1001.0383,"[0.0551174  0.0524197  0.05089353 0.05055498 0.05026046 0.05013103
 0.04950138 0.04873428]",0.06467805080308049,1315.72,"[0.05214754 0.05621759 0.06366229 0.07244384 0.04885769 0.0706241
 0.04838362 0.06327687]"
18,highExpression,456,0.06572985328745662,1326.8171,"[0.07305485 0.06862361 0.06636836 0.06599104 0.05754174 0.05085524
 0.05076171 0.05015149]",0.05986646553664709,1443.31,"[0.07946898 0.06310122 0.04839794 0.05388524 0.0642217  0.04151706
 0.04667125 0.0429679 ]"
19,highExpression,456,0.05087842551311697,881.0035,"[0.04850825 0.04835819 0.0462118  0.0462118  0.0462118  0.0462118
 0.0462118  0.0462118 ]",0.0602680986168847,1228.14,"[0.03946882 0.03711665 0.06243555 0.06144171 0.06156835 0.06762167
 0.0531568  0.06037519]"
20,highExpression,456,0.05830789049573653,1109.6871,"[0.06109963 0.05252438 0.05252438 0.05252438 0.05252438 0.05252438
 0.05252438 0.05252438]",0.05043789686350023,1108.31,"[0.0610238  0.04124286 0.04624509 0.05100559 0.04324045 0.04153964
 0.04391384 0.04268654]"
